LineId,Day,Month,Date,Time,Year,Level,Component,Line,Content,EventId,EventTemplate,ParameterList
96,Wed,Jul,30,13:33:46,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac 7e:e3:dd:47:eb:0b created on bss 26:0b:2a:d1:ba:47,f73f46e9,new client mac <*> created on bss <*>,"['7e:e3:dd:47:eb:0b', '26:0b:2a:d1:ba:47']"
97,Wed,Jul,30,13:33:51,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
98,Wed,Jul,30,13:33:51,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client 5e:ea:db:dd:ce:64, that has not left a local/remote bss 26:0b:2a:cf:e9:33",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', '5e:ea:db:dd:ce:64,', '26:0b:2a:cf:e9:33']"
99,Wed,Jul,30,13:33:51,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(426c) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(426c) aldev_mac(24:0b:2a:bf:e9:32)', '0001']"
100,Wed,Jul,30,13:33:51,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: 5e:ea:db:dd:ce:64 from dev: 24:0b:2a:bf:e9:32,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['5e:ea:db:dd:ce:64', '24:0b:2a:bf:e9:32']"
101,Wed,Jul,30,13:33:51,2025,daemon.err,[mapd],[client_mon_handle_remote_leave][644]:,Delayed remote topology notification... cli (53) c4:9d:ed:18:a1:da is already connected to us--ignore,a79ab087,Delayed remote topology notification... cli (<*>) <*> is already connected to us--ignore,"['53', 'c4:9d:ed:18:a1:da']"
102,Wed,Jul,30,13:33:51,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a69d) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a69d) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
103,Wed,Jul,30,13:33:53,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (53) c4:9d:ed:18:a1:da join remote BSS 26:0b:2a:9f:e9:c5,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['53', 'c4:9d:ed:18:a1:da', 'remote', '26:0b:2a:9f:e9:c5']"
104,Wed,Jul,30,13:33:53,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a6a3) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a6a3) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
105,Wed,Jul,30,13:33:53,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac c4:9d:ed:18:a1:da created on bss 26:0b:2a:9f:e9:c5,f73f46e9,new client mac <*> created on bss <*>,"['c4:9d:ed:18:a1:da', '26:0b:2a:9f:e9:c5']"
106,Wed,Jul,30,13:33:56,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (167) b0:e4:5c:31:6f:da join remote BSS 26:0b:2a:cf:e9:c5,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['167', 'b0:e4:5c:31:6f:da', 'remote', '26:0b:2a:cf:e9:c5']"
107,Wed,Jul,30,13:33:56,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a6ae) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a6ae) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
108,Wed,Jul,30,13:33:56,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac b0:e4:5c:31:6f:da created on bss 26:0b:2a:cf:e9:c5,f73f46e9,new client mac <*> created on bss <*>,"['b0:e4:5c:31:6f:da', '26:0b:2a:cf:e9:c5']"
109,Wed,Jul,30,13:33:56,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client 3a:4e:44:4e:89:c1, that has not left a local/remote bss 26:0b:2a:c1:ba:47",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', '3a:4e:44:4e:89:c1,', '26:0b:2a:c1:ba:47']"
110,Wed,Jul,30,13:33:56,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(d85e) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(d85e) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
111,Wed,Jul,30,13:33:56,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: 3a:4e:44:4e:89:c1 from dev: 24:0b:2a:f1:ba:46,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['3a:4e:44:4e:89:c1', '24:0b:2a:f1:ba:46']"
112,Wed,Jul,30,13:33:57,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client c4:9d:ed:18:a1:da, that has not left a local/remote bss 26:0b:2a:9f:e9:c5",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', 'c4:9d:ed:18:a1:da,', '26:0b:2a:9f:e9:c5']"
113,Wed,Jul,30,13:33:57,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a6bc) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a6bc) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
114,Wed,Jul,30,13:33:57,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: c4:9d:ed:18:a1:da from dev: 24:0b:2a:bf:e9:c4,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['c4:9d:ed:18:a1:da', '24:0b:2a:bf:e9:c4']"
115,Wed,Jul,30,13:33:57,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (53) c4:9d:ed:18:a1:da join remote BSS 26:0b:2a:9f:e9:c5,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['53', 'c4:9d:ed:18:a1:da', 'remote', '26:0b:2a:9f:e9:c5']"
116,Wed,Jul,30,13:33:57,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a6c1) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a6c1) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
117,Wed,Jul,30,13:33:57,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac c4:9d:ed:18:a1:da created on bss 26:0b:2a:9f:e9:c5,f73f46e9,new client mac <*> created on bss <*>,"['c4:9d:ed:18:a1:da', '26:0b:2a:9f:e9:c5']"
118,Wed,Jul,30,13:33:58,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (83) 3a:4e:44:4e:89:c1 join remote BSS 24:0b:2a:f1:ba:47,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['83', '3a:4e:44:4e:89:c1', 'remote', '24:0b:2a:f1:ba:47']"
119,Wed,Jul,30,13:33:58,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(d873) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(d873) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
120,Wed,Jul,30,13:33:58,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac 3a:4e:44:4e:89:c1 created on bss 24:0b:2a:f1:ba:47,f73f46e9,new client mac <*> created on bss <*>,"['3a:4e:44:4e:89:c1', '24:0b:2a:f1:ba:47']"
121,Wed,Jul,30,13:33:59,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client 42:74:4b:b5:da:30, that has not left a local/remote bss 26:0b:2a:cf:e9:c5",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', '42:74:4b:b5:da:30,', '26:0b:2a:cf:e9:c5']"
122,Wed,Jul,30,13:33:59,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a6cf) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a6cf) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
123,Wed,Jul,30,13:33:59,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: 42:74:4b:b5:da:30 from dev: 24:0b:2a:bf:e9:c4,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['42:74:4b:b5:da:30', '24:0b:2a:bf:e9:c4']"
124,Wed,Jul,30,13:33:59,2025,daemon.err,[mapd],[topo_srv_update_assoc_client_info][9279]:,insert assoc_client (42:74:4b:b5:da:30) in bss(24:0b:2a:bf:e9:81),d5c1bbc9,insert assoc_client <*> in <*>,"['(42:74:4b:b5:da:30)', 'bss(24:0b:2a:bf:e9:81)']"
125,Wed,Jul,30,13:33:59,2025,daemon.crit,[mapd],[client_mon_handle_local_join][360]:,cli (229) 42:74:4b:b5:da:30 join local BSS 24:0b:2a:bf:e9:81,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['229', '42:74:4b:b5:da:30', 'local', '24:0b:2a:bf:e9:81']"
126,Wed,Jul,30,13:34:00,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client 0a:af:1b:a9:1d:ff, that has not left a local/remote bss 26:0b:2a:c1:ba:47",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', '0a:af:1b:a9:1d:ff,', '26:0b:2a:c1:ba:47']"
127,Wed,Jul,30,13:34:00,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(d889) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(d889) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
128,Wed,Jul,30,13:34:00,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: 0a:af:1b:a9:1d:ff from dev: 24:0b:2a:f1:ba:46,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['0a:af:1b:a9:1d:ff', '24:0b:2a:f1:ba:46']"
129,Wed,Jul,30,13:34:01,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client b0:be:83:6e:58:6b, that has not left a local/remote bss 26:0b:2a:d1:ba:47",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', 'b0:be:83:6e:58:6b,', '26:0b:2a:d1:ba:47']"
130,Wed,Jul,30,13:34:01,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(d88f) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(d88f) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
131,Wed,Jul,30,13:34:01,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: b0:be:83:6e:58:6b from dev: 24:0b:2a:f1:ba:46,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['b0:be:83:6e:58:6b', '24:0b:2a:f1:ba:46']"
132,Wed,Jul,30,13:34:01,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (131) b0:be:83:6e:58:6b join remote BSS 26:0b:2a:df:e9:c5,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['131', 'b0:be:83:6e:58:6b', 'remote', '26:0b:2a:df:e9:c5']"
133,Wed,Jul,30,13:34:01,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a6e6) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a6e6) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
134,Wed,Jul,30,13:34:01,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac b0:be:83:6e:58:6b created on bss 26:0b:2a:df:e9:c5,f73f46e9,new client mac <*> created on bss <*>,"['b0:be:83:6e:58:6b', '26:0b:2a:df:e9:c5']"
135,Wed,Jul,30,13:34:01,2025,daemon.err,[mapd],[topo_srv_update_assoc_client_info][9279]:,insert assoc_client (6e:f5:49:64:ad:1a) in bss(26:0b:2a:df:e9:81),d5c1bbc9,insert assoc_client <*> in <*>,"['(6e:f5:49:64:ad:1a)', 'bss(26:0b:2a:df:e9:81)']"
136,Wed,Jul,30,13:34:01,2025,daemon.err,[mapd],[duplicate_sta_check_for_1905_device][6449]:,remove assoc_client(6e:f5:49:64:ad:1a) in dev(24:0b:2a:f1:ba:46),b3e00c7f,remove <*> in <*>,"['assoc_client(6e:f5:49:64:ad:1a)', 'dev(24:0b:2a:f1:ba:46)']"
137,Wed,Jul,30,13:34:01,2025,daemon.crit,[mapd],[client_mon_handle_local_join][356]:,"Got local join for client 6e:f5:49:64:ad:1a at bss 26:0b:2a:df:e9:81, that has not left me/remote BSS 26:0b:2a:d1:ba:47",104250db,Got local join for client <*> at bss <*> that has not left me/remote BSS <*>,"['6e:f5:49:64:ad:1a', '26:0b:2a:df:e9:81,', '26:0b:2a:d1:ba:47']"
138,Wed,Jul,30,13:34:01,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(d8a2) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(d8a2) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
139,Wed,Jul,30,13:34:01,2025,daemon.err,[mapd],[client_mon_handle_remote_leave][644]:,Delayed remote topology notification... cli (2) 6e:f5:49:64:ad:1a is already connected to us--ignore,a79ab087,Delayed remote topology notification... cli (<*>) <*> is already connected to us--ignore,"['2', '6e:f5:49:64:ad:1a']"
140,Wed,Jul,30,13:34:01,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
141,Wed,Jul,30,13:34:02,2025,daemon.err,[mapd],[link_metrics_mon_rcpi_at_controller][13522]:,[Steer] assoc cli (b0:be:83:6e:58:6b) invalid ul rssi -110,6d3c53ec,<*> assoc cli <*> invalid ul rssi <*>,"['[Steer]', '(b0:be:83:6e:58:6b)', '-110']"
142,Wed,Jul,30,13:34:02,2025,daemon.err,[mapd],[ap_roam_algo_find_best_bss_map_cent_str][5909]:,"[CENT_STEER] cli (2) 6e:f5:49:64:ad:1a candidate bss 26:0b:2a:d1:ba:47: target score 4503, current score 1661, 11k rssi -54, estimated rate 12010, uplink rate 7205, hop count 1, target rssi 10, current_score_th 2057, curr rssi -74",45c81714,"<*> cli (<*>) <*> candidate bss <*> target score <*>, current score <*>, 11k rssi <*>, estimated rate <*>, uplink rate <*>, hop count <*>, target rssi <*>, current_score_th <*>, curr rssi -<*>","['[CENT_STEER]', '2', '6e:f5:49:64:ad:1a', '26:0b:2a:d1:ba:47:', '4503', '1661', '-54', '12010', '7205', '1', '10', '2057', '74']"
143,Wed,Jul,30,13:34:02,2025,daemon.crit,[mapd],[steer_action_btm_steering][734]:,"[Steer] Send BTM Request to STA (2) 6e:f5:49:64:ad:1a Target bss 26:0b:2a:d1:ba:47, channel 161, opclass 124",c514dc55,"<*> Send BTM Request to STA (<*>) <*> Target bss <*> channel <*>, opclass <*>","['[Steer]', '2', '6e:f5:49:64:ad:1a', '26:0b:2a:d1:ba:47,', '161', '124']"
144,Wed,Jul,30,13:34:02,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
145,Wed,Jul,30,13:34:02,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
146,Wed,Jul,30,13:34:02,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
147,Wed,Jul,30,13:34:02,2025,daemon.crit,[mapd],[wlanif_handle_steer_btm_report][1108]:,[Steer] Recv BTM Response STA: 6e:f5:49:64:ad:1a Target: 00:00:00:00:00:00 status(6),d721f9a5,<*> Recv BTM Response STA: <*> Target: <*> status(<*>),"['[Steer]', '6e:f5:49:64:ad:1a', '00:00:00:00:00:00', '6']"
148,Wed,Jul,30,13:34:03,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(42c8) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(42c8) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
149,Wed,Jul,30,13:34:03,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
150,Wed,Jul,30,13:34:04,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (181) 0a:af:1b:a9:1d:ff join remote BSS 26:0b:2a:c1:ba:47,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['181', '0a:af:1b:a9:1d:ff', 'remote', '26:0b:2a:c1:ba:47']"
151,Wed,Jul,30,13:34:04,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(d8ac) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(d8ac) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
152,Wed,Jul,30,13:34:04,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac 0a:af:1b:a9:1d:ff created on bss 26:0b:2a:c1:ba:47,f73f46e9,new client mac <*> created on bss <*>,"['0a:af:1b:a9:1d:ff', '26:0b:2a:c1:ba:47']"
153,Wed,Jul,30,13:34:05,2025,daemon.crit,[mapd],[wlanif_handle_steer_btm_report][1108]:,[Steer] Recv BTM Response STA: 6e:f5:49:64:ad:1a Target: 00:00:00:00:00:00 status(6),d721f9a5,<*> Recv BTM Response STA: <*> Target: <*> status(<*>),"['[Steer]', '6e:f5:49:64:ad:1a', '00:00:00:00:00:00', '6']"
154,Wed,Jul,30,13:34:06,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(42d1) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(42d1) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
155,Wed,Jul,30,13:34:06,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
156,Wed,Jul,30,13:34:06,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a702) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a702) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
157,Wed,Jul,30,13:34:06,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
158,Wed,Jul,30,13:34:08,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
159,Wed,Jul,30,13:34:08,2025,daemon.crit,[mapd],[wlanif_handle_steer_btm_report][1108]:,[Steer] Recv BTM Response STA: 6e:f5:49:64:ad:1a Target: 00:00:00:00:00:00 status(6),d721f9a5,<*> Recv BTM Response STA: <*> Target: <*> status(<*>),"['[Steer]', '6e:f5:49:64:ad:1a', '00:00:00:00:00:00', '6']"
160,Wed,Jul,30,13:34:09,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][342]:,[CENT_STEER]  cli (167) b0:e4:5c:31:6f:da update channel=1 at band MAP24G(1) without probe request,38f0f100,<*> cli (<*>) <*> update channel=<*> at band <*> without probe request,"['[CENT_STEER]', '167', 'b0:e4:5c:31:6f:da', '1', 'MAP24G(1)']"
161,Wed,Jul,30,13:34:09,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
162,Wed,Jul,30,13:34:09,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:52:40:db:93:6b:61 RSSI:-90 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:52:40:db:93:6b:61', '-90', '5']"
163,Wed,Jul,30,13:34:09,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(d8b5) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(d8b5) aldev_mac(24:0b:2a:f1:ba:46)', '8010']"
164,Wed,Jul,30,13:34:09,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
165,Wed,Jul,30,13:34:10,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(42d4) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(42d4) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
166,Wed,Jul,30,13:34:10,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
167,Wed,Jul,30,13:34:10,2025,daemon.emerg,[wappd],[update_rssi_for_timeout][1942]:,Idx:0 STA:a8:fe:9d:b6:b8:63 RSSI:-82 pkt cnt:5,0c0d7679,Idx:<*> <*> RSSI:<*> pkt cnt:<*>,"['0 STA:a8:fe:9d:b6:b8:63', '-82', '5']"
168,Wed,Jul,30,13:34:10,2025,daemon.crit,[mapd],[client_mon_handle_remote_leave][657]:,"[CENT_STEER] Got remote client LEAVE notific for client 0a:af:1b:a9:1d:ff, that has not left a local/remote bss 26:0b:2a:c1:ba:47",7b5e1cd2,<*> Got remote client LEAVE notific for client <*> that has not left a local/remote bss <*>,"['[CENT_STEER]', '0a:af:1b:a9:1d:ff,', '26:0b:2a:c1:ba:47']"
169,Wed,Jul,30,13:34:10,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(d8b9) aldev_mac(24:0b:2a:f1:ba:46) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(d8b9) aldev_mac(24:0b:2a:f1:ba:46)', '0001']"
170,Wed,Jul,30,13:34:10,2025,daemon.crit,[mapd],[clear_invalid_client_info][6452]:,Deleted assoc_client: 0a:af:1b:a9:1d:ff from dev: 24:0b:2a:f1:ba:46,36adfe94,Deleted assoc_client: <*> from dev: <*>,"['0a:af:1b:a9:1d:ff', '24:0b:2a:f1:ba:46']"
171,Wed,Jul,30,13:34:11,2025,daemon.alert,[p1905],[handle_retry_message_queue][161]:,resend_message Unassoc STA Link Metrics Query to rax3 almac=24:0b:2a:f1:ba:50 premid=26928 retry_cnt_left=2,902a7155,resend_message Unassoc STA Link Metrics Query to rax3 <*> premid=<*> retry_cnt_left=<*>,"['almac=24:0b:2a:f1:ba:50', '26928', '2']"
172,Wed,Jul,30,13:34:11,2025,daemon.err,[mapd],[client_mon_handle_remote_join][567]:,"Got remote client JOIN notific for client 52:03:10:63:16:3a at bss 26:0b:2a:cf:e9:c5, that has not left a local/remote bss 26:0b:2a:cf:e9:c5",8d1d00ed,Got remote client JOIN notific for client <*> at bss <*> that has not left a local/remote bss <*>,"['52:03:10:63:16:3a', '26:0b:2a:cf:e9:c5,', '26:0b:2a:cf:e9:c5']"
173,Wed,Jul,30,13:34:11,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a713) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a713) aldev_mac(24:0b:2a:bf:e9:c4)', '0001']"
174,Wed,Jul,30,13:34:12,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
175,Wed,Jul,30,13:34:12,2025,daemon.crit,[mapd],[client_mon_handle_remote_join][572]:,cli (196) 78:af:08:c0:61:51 join remote BSS 26:0b:2a:9f:e9:33,8bdb86ee,cli (<*>) <*> join <*> BSS <*>,"['196', '78:af:08:c0:61:51', 'remote', '26:0b:2a:9f:e9:33']"
176,Wed,Jul,30,13:34:12,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(42e2) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x0001,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(42e2) aldev_mac(24:0b:2a:bf:e9:32)', '0001']"
177,Wed,Jul,30,13:34:12,2025,daemon.err,[mapd],[parse_ap_associated_clients_type_tlv][6629]:,new client mac 78:af:08:c0:61:51 created on bss 26:0b:2a:9f:e9:33,f73f46e9,new client mac <*> created on bss <*>,"['78:af:08:c0:61:51', '26:0b:2a:9f:e9:33']"
178,Wed,Jul,30,13:34:12,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(a71f) aldev_mac(24:0b:2a:bf:e9:c4) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(a71f) aldev_mac(24:0b:2a:bf:e9:c4)', '8010']"
179,Wed,Jul,30,13:34:12,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
180,Wed,Jul,30,13:34:12,2025,daemon.alert,[p1905],[check_recv_mid][3228]:,drop mid(42e7) aldev_mac(24:0b:2a:bf:e9:32) msgtype=0x8010,2d662a75,drop <*> <*> msgtype=0x<*>,"['mid(42e7) aldev_mac(24:0b:2a:bf:e9:32)', '8010']"
181,Wed,Jul,30,13:34:12,2025,daemon.alert,[p1905],[cmdu_parse][1741]:,parse_cmdu_message fail,df18c1e5,parse_cmdu_message fail,[]
182,Wed,Jul,30,13:34:13,2025,daemon.err,[mapd],[ap_roam_algo_dg_cand_cent_str][352]:,[CENT_STEER] Channel = 1 is OL,42934e80,<*> Channel = <*> is OL,"['[CENT_STEER]', '1']"
